files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr
2,119,81615.0,0.9446180555555556,0,15,9,11,6,2880,23,3,12,2.0,True,True,3.588235294117647,119.0,0.2699431508714596,3019.5,0.711214866898104,True
8,119,29888.0,0.3459259259259259,0,23,9,11,6,2880,23,3,12,2.0,True,True,3.764705882352941,119.0,0.2108513752723311,3019.5,0.06681741597942718,True
4,119,69339.0,0.8025347222222222,0,18,10,11,0,6093,27,21,53,2.0,True,True,3.7714285714285714,119.0,0.2277566137566137,3107.3142857142857,0.5332653483491474,True
6,119,19882.0,0.2301157407407407,0,0,11,11,1,2880,23,920,1985,3.0,True,True,3.8333333333333335,119.0,0.2278221450617284,3101.0,0.0,False
6,119,4021.0,0.0465393518518518,0,1,11,11,1,2880,23,21,53,2.0,True,True,3.891891891891892,119.0,0.2229226101101101,3095.027027027027,0.0,False
1,119,45010.0,0.5209490740740741,0,13,11,11,1,1105,8,7,7,1.0,True,True,3.8378378378378377,119.0,0.2031418918918918,3047.054054054054,0.24561201265111887,True
2,119,10119.0,0.1171180555555555,0,16,11,11,1,1105,8,7,7,1.0,True,True,3.789473684210526,119.0,0.2008781067251462,2995.9473684210525,0.001079580022673335,True
4,119,28415.0,0.3288773148148148,0,0,12,11,2,2880,23,920,1985,3.0,True,True,4.096774193548387,119.0,0.2263190710872162,3026.322580645161,0.049401436552274566,True
4,119,1401.0,0.0162152777777777,0,0,12,11,2,2880,23,920,1985,3.0,True,True,4.161290322580645,119.0,0.2261824223416965,3083.5806451612902,0.0,False
3,119,524.0,0.0060648148148148,0,1,12,11,2,2880,23,920,1985,3.0,True,True,4.125,119.0,0.2193037471064814,3077.21875,0.0,False
2,119,910.0,0.0105324074074074,0,1,12,11,2,2880,23,920,1985,3.0,True,True,3.96875,119.0,0.2190661168981481,3038.40625,0.0,False
53,119,938.0,0.0108564814814814,0,1,12,11,2,2880,23,789,3078,4.0,True,True,5.454545454545454,119.0,0.212756734006734,3033.6060606060605,0.5833333333333334,True
2,119,353.0,0.0040856481481481,0,1,12,11,2,2880,23,920,1985,3.0,True,True,5.352941176470588,119.0,0.2066193491285403,3029.0882352941176,0.0,False
2,119,485.0,0.0056134259259259,0,1,12,11,2,2880,23,920,1985,3.0,True,True,5.257142857142857,119.0,0.2008763227513227,3024.828571428572,0.0,False
3,119,2939.0,0.0340162037037037,0,2,12,11,2,2880,23,920,1985,3.0,True,True,5.194444444444445,119.0,0.1962413194444444,3020.805555555556,0.0,False
8,119,60062.0,0.695162037037037,0,19,12,11,2,4122,43,789,3078,4.0,True,True,5.222222222222222,119.0,0.1959384645061728,3055.305555555556,0.42357896603706663,True
6,119,1370.0,0.0158564814814814,0,19,12,11,2,2880,23,123,564,2.0,True,True,5.361111111111111,119.0,0.1948675411522633,3104.611111111112,0.0,False
1,119,99261.0,1.1488541666666667,0,23,13,11,3,6093,27,789,3078,4.0,True,True,5.642857142857143,119.0,0.2548313492063492,3125.1428571428573,0.906000722187977,True
6,119,58.0,0.0006712962962962,0,23,13,11,3,4122,43,789,3078,4.0,True,True,5.655172413793103,119.0,0.2460672094508301,3159.5172413793102,0.010920293721361864,True
2,119,65077.0,0.7532060185185185,0,17,14,11,4,2880,23,920,1985,3.0,True,True,5.888888888888889,119.0,0.2784782235939643,3126.962962962963,0.5235013162518345,True
6,119,4630.0,0.0535879629629629,0,18,14,11,4,6093,27,789,3078,4.0,True,True,5.923076923076923,119.0,0.2709895833333333,3328.3076923076924,0.033763673520568985,True
8,119,1276.0,0.0147685185185185,0,18,14,11,4,2880,23,920,1985,3.0,True,True,6.0,119.0,0.2614999142661179,3311.703703703704,0.0250656210921293,True
5,119,5737.0,0.0664004629629629,0,20,14,11,4,4122,43,920,1985,3.0,True,True,5.964285714285714,119.0,0.2545320767195767,3340.6428571428573,0.018679032069541825,True
5,119,390.0,0.0045138888888888,0,20,14,11,4,4122,43,123,564,2.0,True,True,5.931034482758621,119.0,0.2459107598978288,3367.586206896552,0.010776894999575804,True
1,119,1561.0,0.0180671296296296,0,21,14,11,4,1105,8,920,1985,3.0,True,True,5.766666666666667,119.0,0.2383159722222222,3292.1666666666665,0.0038156552643025,True
6,119,3357.0,0.0388541666666666,0,22,14,11,4,2880,23,789,3078,4.0,True,True,5.774193548387097,119.0,0.2318817204301075,3278.870967741936,0.0,False
4,119,920.0,0.0106481481481481,0,22,14,11,4,6093,27,789,3078,4.0,True,True,5.71875,119.0,0.2249681712962963,3366.8125,0.0,False
1,119,230.0,0.002662037037037,0,22,14,11,4,6093,27,789,3078,4.0,True,True,5.575757575757576,119.0,0.2182316217732884,3449.4242424242425,0.0,False
5,119,4408.0,0.0510185185185185,0,23,14,11,4,2880,23,920,1985,3.0,True,True,5.419354838709677,119.0,0.2261555406212664,3578.903225806452,0.0,False
7,119,4574.0,0.0529398148148148,0,0,15,11,5,2880,23,920,1985,3.0,True,True,5.46875,119.0,0.2207425491898148,3557.0625,0.0,False
13,119,238166.0,2.756550925925926,0,19,17,11,0,4122,43,789,3078,4.0,True,True,6.142857142857143,119.0,0.2505266203703704,3370.6071428571427,2.572172732171302,True
2,119,19872.0,0.23,0,0,18,11,1,4122,43,789,3078,4.0,True,True,6.0,119.0,0.2505224867724868,3414.964285714286,0.015003917233680978,True
4,119,3012.0,0.0348611111111111,0,1,18,11,1,2880,23,920,1985,3.0,True,True,5.928571428571429,119.0,0.2501054067460317,3414.964285714286,0.014621629515187782,True
3,119,1014.0,0.0117361111111111,0,1,18,11,1,6093,27,789,3078,4.0,True,True,5.827586206896552,119.0,0.241885775862069,3507.310344827586,0.0070876702311777956,True
17,119,11246.0,0.130162037037037,0,4,18,11,1,3,3,920,1985,3.0,True,True,6.2,119.0,0.2381616512345679,3390.5,0.08700754087886732,True
25,119,71491.0,0.8274421296296296,0,0,19,11,2,2880,23,789,3078,4.0,True,True,7.285714285714286,119.0,0.2501909722222222,3553.75,0.7678539693160004,True
5,119,2882.0,0.0333564814814814,0,1,19,11,2,2880,23,920,1985,3.0,True,True,7.6923076923076925,119.0,0.269457353988604,3605.576923076923,0.032359260882103814,True
2,119,62218.0,0.7201157407407407,0,18,19,11,2,6093,27,912,4112,2.0,True,True,6.173913043478261,119.0,0.3335406602254429,3839.913043478261,0.5401671949797618,True
9,119,15031.0,0.1739699074074074,0,22,19,11,2,2880,23,789,3078,4.0,True,True,6.227272727272728,119.0,0.3242902988215488,3827.090909090909,0.08261810822277789,True
14,119,3474.0,0.0402083333333333,0,23,19,11,2,4122,43,920,1985,3.0,True,True,6.565217391304348,119.0,0.3119389090177134,3839.913043478261,0.11296372298374509,True
1,119,5405.0,0.0625578703703703,0,1,20,11,3,6093,27,789,3078,4.0,True,True,6.333333333333333,119.0,0.3015480324074074,3933.7916666666665,0.06177297398146439,True
2,119,23726.0,0.2746064814814815,0,7,20,11,3,6093,27,291,605,3.0,True,True,6.16,119.0,0.3004703703703704,4020.16,0.0607852091993741,True
41,119,43816.0,0.5071296296296296,0,20,20,11,3,2880,23,920,1985,3.0,True,True,7.5,119.0,0.3084188034188034,3976.307692307693,0.716232043199176,True
1,119,374.0,0.0043287037037037,0,20,20,11,3,5625,18,123,564,2.0,True,True,7.2592592592592595,119.0,0.2971562071330589,4037.3703703703695,0.05774750942392751,True
9,119,97139.0,1.1242939814814814,0,23,21,11,4,2880,23,123,564,2.0,True,True,9.411764705882351,119.0,0.4138398692810458,3847.4117647058815,1.0266555300964566,True
1,119,239.0,0.0027662037037037,0,23,21,11,4,5625,18,123,564,2.0,True,True,8.944444444444445,119.0,0.3910024434156379,3946.1666666666665,0.1437652069448735,True
66,119,21743.0,0.2516550925925926,0,5,22,11,5,1105,8,444,2898,3.0,True,True,12.647058823529411,119.0,0.4226906318082788,3904.470588235294,0.954777589546886,True
2,119,68856.0,0.7969444444444445,0,0,23,11,6,6093,27,920,1985,3.0,True,True,12.055555555555555,119.0,0.4434825102880658,4026.055555555556,0.7267633660756595,True
3,119,126115.0,1.459664351851852,0,11,24,11,0,2880,23,912,4112,2.0,True,True,11.578947368421051,119.0,0.4969657651072124,3965.7368421052633,1.445444191304472,True
2,119,11011.0,0.1274421296296296,0,14,24,11,0,2880,23,912,4112,2.0,True,True,11.1,119.0,0.4784895833333333,3911.45,0.2239542761767312,True
15,119,11428.0,0.1322685185185185,0,17,24,11,0,2880,23,912,4112,2.0,True,True,11.285714285714286,119.0,0.4620028659611993,3862.3333333333335,0.2643984162487784,True
1,119,29968.0,0.3468518518518518,0,2,25,11,1,6093,27,920,1985,3.0,True,True,12.0,119.0,0.3897646604938272,3888.055555555556,0.2167267941443808,True
3,119,65.0,0.0007523148148148,0,2,25,11,1,6093,27,920,1985,3.0,True,True,11.526315789473683,119.0,0.3692903265107212,4004.105263157895,0.12386428839505588,True
2,119,804.0,0.0093055555555555,0,2,25,11,1,4122,43,920,1985,3.0,True,True,11.05,119.0,0.351291087962963,4010.0,0.10736652441071776,True
3,119,32.0,0.0003703703703703,0,2,25,11,1,6093,27,920,1985,3.0,True,True,10.666666666666666,119.0,0.3345805776014109,4109.190476190476,0.09204998447647376,True
2,119,72470.0,0.8387731481481482,0,22,25,11,1,4122,43,920,1985,3.0,True,True,9.952380952380953,119.0,0.3683239638447971,4305.333333333333,0.693263188698979,True
7,119,3101.0,0.0358912037037037,0,23,25,11,1,2880,23,920,1985,3.0,True,True,9.818181818181818,119.0,0.3532133838383838,4240.545454545455,0.10912846470483699,True
3,119,12095.0,0.1399884259259259,0,2,26,11,2,6093,27,920,1985,3.0,True,True,9.0,119.0,0.3357087742504409,4458.333333333333,0.09308406833475652,True
3,119,854.0,0.0098842592592592,0,2,26,11,2,2880,23,920,1985,3.0,True,True,8.727272727272727,119.0,0.320898569023569,4386.590909090909,0.07950931239470732,True
7,119,53509.0,0.6193171296296296,0,17,26,11,2,2880,23,920,1985,3.0,True,True,8.652173913043478,119.0,0.3338732890499195,4321.086956521739,0.43750142809067116,True
1,119,14263.0,0.1650810185185185,0,21,26,11,2,6093,27,3,3,1.0,True,True,8.608695652173912,119.0,0.309741344605475,4321.086956521739,0.06928281005231046,True
1,119,36488.0,0.4223148148148148,0,7,27,11,3,6093,27,649,861,2.0,True,True,8.333333333333334,119.0,0.3461728395061729,4399.190476190476,0.2475275883576722,True
4,119,383325.0,4.436631944444445,0,18,1,12,0,6093,27,912,4112,2.0,True,True,3.083333333333333,119.0,0.5854301697530865,4961.25,4.567645139119024,True
2,119,2834.0,0.0328009259259259,0,19,1,12,0,6093,27,912,4112,2.0,True,True,3.0,119.0,0.542920227920228,5048.307692307692,0.2830101948442324,True
5,119,15154.0,0.1753935185185185,0,23,1,12,0,6093,27,789,3078,4.0,True,True,3.142857142857143,119.0,0.5166683201058202,5122.928571428572,0.25894818921485296,True
1,119,478.0,0.0055324074074074,0,23,1,12,0,2880,23,789,3078,4.0,True,True,3.0,119.0,0.4825925925925926,4973.4,0.22771501739948943,True
4,119,2331.0,0.0269791666666666,0,0,2,12,1,6093,27,789,3078,4.0,True,True,3.0625,119.0,0.4541167534722223,5043.375,0.20161459810578755,True
11,119,9371.0,0.1084606481481481,0,2,2,12,1,2880,23,123,564,2.0,True,True,3.923076923076923,119.0,0.5397729700854701,4705.615384615385,0.2801254774258857,True
4,119,34332.0,0.3973611111111111,0,12,2,12,1,2880,23,912,4112,2.0,True,True,3.928571428571429,119.0,0.5296006944444446,4575.214285714285,0.39016270178151835,True
6,119,32852.0,0.3802314814814815,0,21,2,12,1,2880,23,789,3078,4.0,True,True,4.066666666666666,119.0,0.5196427469135804,4462.2,0.3635366903529552,True
9,119,13687.0,0.1584143518518518,0,1,3,12,2,2880,23,920,1985,3.0,True,True,4.357142857142857,119.0,0.5055993716931217,4486.5,0.2488025990009682,True
6,119,7502.0,0.0868287037037037,0,3,3,12,2,2880,23,123,564,2.0,True,True,4.6923076923076925,119.0,0.5396420940170941,4362.923076923077,0.2800055188797763,True
1,119,13549.0,0.1568171296296296,0,7,3,12,2,375,39,912,4112,2.0,True,True,4.428571428571429,119.0,0.5122974537037038,4078.071428571429,0.25494193516594654,True
2,119,10995.0,0.1272569444444444,0,10,3,12,2,375,39,912,4112,2.0,True,True,4.266666666666667,119.0,0.4866280864197531,3831.2,0.23141387524528645,True
1,119,54.0,0.000625,0,10,3,12,2,375,39,912,4112,2.0,True,True,4.0625,119.0,0.4562528935185186,3615.1875,0.20357254395042879,True
2,119,15431.0,0.178599537037037,0,14,3,12,2,1105,8,912,4112,2.0,True,True,3.941176470588236,119.0,0.4399203431372549,3467.529411764706,0.18860243503512916,True
4,119,18282.0,0.2115972222222222,0,19,3,12,2,375,39,920,1985,3.0,True,True,3.764705882352941,119.0,0.4159368191721133,3320.176470588235,0.16661958743633978,True
2,119,1991.0,0.0230439814814814,0,19,3,12,2,6093,27,123,564,2.0,True,True,3.6666666666666665,119.0,0.3941094393004116,3474.222222222222,0.14661302101607987,True
2,119,49898.0,0.5775231481481482,0,9,4,12,3,375,39,912,4112,2.0,True,True,3.882352941176471,119.0,0.4167116013071896,2983.823529411765,0.4729847741648964,True
1,119,591.0,0.0068402777777777,0,10,4,12,3,205,55,912,4112,2.0,True,True,3.7222222222222223,119.0,0.3939409722222223,2829.4444444444443,0.16361045121098136,True
1,119,0.0,0.0,0,10,4,12,3,5625,18,552,1452,2.0,True,True,3.5789473684210527,119.0,0.3732072368421053,2976.5789473684213,0.13040363791218837,True
2,119,5730.0,0.0663194444444444,0,11,4,12,3,1105,8,912,4112,2.0,True,True,3.5,119.0,0.3578628472222223,2883.0,0.12537228638782333,True
6,119,2389.0,0.0276504629629629,0,12,4,12,3,205,55,912,4112,2.0,True,True,3.619047619047619,119.0,0.3421384479717814,2755.4761904761904,0.12326926903461216,True
3,119,414.0,0.0047916666666666,0,12,4,12,3,205,55,912,4112,2.0,True,True,3.590909090909091,119.0,0.3268045033670034,2639.5454545454545,0.1204050740161206,True
1,119,65.0,0.0007523148148148,0,12,4,12,3,6093,27,912,4112,2.0,True,True,3.4782608695652173,119.0,0.3126283212560387,2789.695652173913,0.09291769063678629,True
1,119,3526.0,0.0408101851851851,0,13,4,12,3,375,39,912,4112,2.0,True,True,3.375,119.0,0.3013025655864198,2689.083333333333,0.09224866373685682,True
28,119,2320.0,0.0268518518518518,0,14,4,12,3,1105,8,552,1452,2.0,True,True,4.36,119.0,0.2903245370370371,2625.72,0.3244138824324871,True
3,119,5686.0,0.0658101851851851,0,15,4,12,3,375,39,912,4112,2.0,True,True,4.307692307692308,119.0,0.2816893696581197,2539.153846153846,0.08874403301974526,True
1,119,6121.0,0.0708449074074074,0,17,4,12,3,1105,8,912,4112,2.0,True,True,4.185185185185185,119.0,0.2738803155006859,2486.037037037037,0.08671368223300563,True
4,119,14154.0,0.1638194444444444,0,21,4,12,3,6093,27,920,1985,3.0,True,True,4.178571428571429,119.0,0.2699495701058201,2614.8571428571427,0.070676033743297,True
3,119,266.0,0.0030787037037037,0,21,4,12,3,4122,43,920,1985,3.0,True,True,4.137931034482759,119.0,0.2607471264367816,2666.8275862068967,0.0572246220132571,True
11,119,18704.0,0.2164814814814814,0,2,5,12,4,2880,23,920,1985,3.0,True,True,4.366666666666666,119.0,0.2592716049382716,2673.9333333333334,0.055186280188947716,True
49,119,78936.0,0.9136111111111112,0,0,6,12,5,4122,43,789,3078,4.0,True,True,5.806451612903226,119.0,0.2803793309438471,2720.6451612903224,1.2445372271154571,True
13,119,4650.0,0.0538194444444444,0,1,6,12,5,2880,23,123,564,2.0,True,True,6.03125,119.0,0.2732993344907408,2725.625,0.09083189656592111,True
14,119,2805.0,0.0324652777777777,0,2,6,12,5,2880,23,920,1985,3.0,True,True,6.2727272727272725,119.0,0.2660013327721661,2730.3030303030305,0.09758001128642416,True
1,119,1831.0,0.0211921296296296,0,3,6,12,5,6093,27,920,1985,3.0,True,True,6.117647058823529,119.0,0.2588010620915033,2829.205882352941,0.03976677585571534,True
2,119,21.0,0.0002430555555555,0,3,6,12,5,70,10,920,1985,3.0,True,True,6.0,119.0,0.2514136904761905,2750.3714285714286,0.04060541493465164,True
1,119,27570.0,0.3190972222222222,0,10,6,12,5,1105,8,552,1452,2.0,True,True,5.861111111111111,119.0,0.2532937885802469,2704.6666666666665,0.08615108567581038,True
6,119,2628.0,0.0304166666666666,0,11,6,12,5,1105,8,552,1452,2.0,True,True,5.864864864864865,119.0,0.2472700825825826,2661.4324324324325,0.045392602409025186,True
8,119,22.0,0.0002546296296296,0,11,6,12,5,1105,8,552,1452,2.0,True,True,5.921052631578948,119.0,0.2407696759259259,2620.4736842105262,0.04338813495142137,True
2,119,199766.0,2.3121064814814813,0,18,8,12,0,6093,27,789,3078,4.0,True,True,5.868421052631579,119.0,0.1848611111111111,2620.4736842105262,2.1126892497323095,True
1,119,27.0,0.0003125,0,18,8,12,0,6093,27,789,3078,4.0,True,True,5.743589743589744,119.0,0.1801290954415954,2709.5128205128203,0.028728653944268143,True
1,119,86.0,0.0009953703703703,0,18,8,12,0,6093,27,789,3078,4.0,True,True,5.625,119.0,0.1756507523148148,2794.1,0.020563587280558543,True
2,119,21.0,0.0002430555555555,0,18,8,12,0,6093,27,789,3078,4.0,True,True,5.536585365853658,119.0,0.1713725158084914,2874.560975609756,0.012796816551664054,True
8,119,12.0,0.0001388888888888,0,18,8,12,0,2880,23,789,3078,4.0,False,True,5.595238095238095,119.0,0.167295524691358,2874.690476190476,0.012784316065408578,True
2,119,1016.0,0.0117592592592592,0,19,8,12,0,6093,27,789,3078,4.0,True,True,5.595238095238095,119.0,0.1667945326278659,2874.690476190476,0.012784316065408578,True
1,119,1839.0,0.0212847222222222,0,19,8,12,0,6093,27,789,3078,4.0,True,True,5.488372093023256,119.0,0.1634105835486649,2949.5348837209303,0.0055597037707684725,True
2,119,9180.0,0.10625,0,22,8,12,0,2880,23,789,3078,4.0,True,True,5.409090909090909,119.0,0.1621114793771043,2947.954545454545,0.005712251324363198,True
16,119,680.0,0.0078703703703703,0,22,8,12,0,5625,18,444,2898,3.0,False,True,5.644444444444445,119.0,0.1586838991769547,3007.4444444444443,0.06944444444444445,True
1,119,3685.0,0.0426504629629629,0,23,8,12,0,6093,27,789,3078,4.0,True,True,5.659090909090909,119.0,0.1591477272727272,3010.340909090909,0.0,False
1,119,17708.0,0.2049537037037037,0,4,9,12,1,1105,8,444,2898,3.0,True,True,5.465116279069767,119.0,0.1644654392764858,2897.372093023256,0.010594895462864006,True
11,119,50742.0,0.5872916666666667,0,18,9,12,1,375,39,789,3078,4.0,True,True,5.627906976744186,119.0,0.1688824289405684,2839.116279069768,0.3296024113319315,True
1,119,87411.0,1.0117013888888888,0,18,10,12,2,2880,23,920,1985,3.0,True,True,5.837837837837838,119.0,0.1941857482482482,3083.5675675675675,0.7469391977771865,True
1,119,7.0,8.101851851851852e-05,0,18,10,12,2,2880,23,920,1985,3.0,True,True,5.7105263157894735,119.0,0.1890777290448343,3078.2105263157896,0.0,False
1,119,20.0,0.0002314814814814,0,18,10,12,2,1105,8,920,1985,3.0,True,True,5.589743589743589,119.0,0.1842355175688509,3027.6153846153848,0.0,False
2,119,16226.0,0.1878009259259259,0,23,10,12,2,1105,8,912,4112,2.0,True,True,5.631578947368421,119.0,0.1878511817738791,2966.157894736842,0.003955110806215612,True
3,119,678.0,0.0078472222222222,0,23,10,12,2,6093,27,912,4112,2.0,True,True,5.564102564102564,119.0,0.1832356956315289,3046.333333333333,0.0,False
17,119,13854.0,0.1603472222222222,0,3,11,12,3,2880,23,920,1985,3.0,True,True,5.85,119.0,0.1826634837962963,3042.175,0.08333333333333333,True
14,119,58490.0,0.6769675925925925,0,19,11,12,3,2880,23,920,1985,3.0,True,True,6.633333333333334,119.0,0.2365104166666666,3593.133333333333,0.44881984615573933,True
4,119,8541.0,0.0988541666666666,0,21,11,12,3,375,39,444,2898,3.0,True,True,6.758620689655173,119.0,0.2423196040868455,3377.7241379310344,0.007485309033681388,True
1,119,1476.0,0.0170833333333333,0,22,11,12,3,6093,27,444,2898,3.0,True,True,6.566666666666666,119.0,0.2348117283950617,3468.233333333333,0.0006037311903661566,True
1,119,6287.0,0.0727662037037037,0,0,12,12,4,375,39,444,2898,3.0,True,True,6.387096774193548,119.0,0.2295844534050179,3368.451612903226,0.0,False
1,119,66225.0,0.7664930555555556,0,18,12,12,4,1461,58,123,564,2.0,True,True,6.064516129032258,119.0,0.247326762246117,3322.6774193548385,0.5085218217651795,True
1,119,5128.0,0.0593518518518518,0,19,12,12,4,1105,8,258,1274,2.0,True,True,5.90625,119.0,0.2414525462962962,3253.375,0.006690580148272755,True
3,119,12106.0,0.1401157407407407,0,23,12,12,4,70,10,920,1985,3.0,True,True,5.818181818181818,119.0,0.238381734006734,3156.909090909091,0.003875931280823181,True
1,119,3948.0,0.0456944444444444,0,0,13,12,5,6093,27,920,1985,3.0,True,True,5.676470588235294,119.0,0.2327144607843137,3243.264705882353,0.0,False
1,119,17.0,0.0001967592592592,0,0,13,12,5,6093,27,920,1985,3.0,True,True,5.542857142857143,119.0,0.2260710978835978,3324.6857142857143,0.0,False
