files_changed,branches_count,time_since_previous_commit,time_since_previous_commit_days,commit_frequency_24h,commit_hour,commit_day,commit_month,commit_dayofweek,activity_frequency,activity_encoded,author_commit_count,author_unique_files,author_median_files_changed,file_reuse,branch_reuse,files_changed_rolling_avg_7d,branches_count_rolling_avg_7d,time_since_previous_commit_rolling_avg_7d,activity_frequency_rolling_avg_7d,anomaly_score_iqr,is_anomaly_iqr,anomaly_score_zscore,is_anomaly_zscore
7,119,1567.0,0.018136574074074,0,1,5,11,2,4122,43,920,1985,3.0,True,True,4.0,119.0,0.3568287037037037,2895.35,0.12323228389359493,True,0.9059803377028222,False
7,119,61004.0,0.7060648148148149,0,18,5,11,2,2880,23,920,1985,3.0,True,True,4.3,119.0,0.3523634259259259,2758.1,0.5671046995621827,True,1.038546419947768,False
1,119,4701.0,0.0544097222222222,0,19,5,11,2,1105,8,21,53,2.0,True,True,3.9,119.0,0.3517986111111111,2669.35,0.14043721808784468,True,0.9936406198558879,True
1,119,1423.0,0.0164699074074074,0,19,5,11,2,1105,8,21,53,2.0,True,True,3.761904761904762,119.0,0.3358305776014109,2594.8571428571427,0.13299189618221793,True,1.0112459745450444,True
6,119,7573.0,0.0876504629629629,0,21,5,11,2,2880,23,920,1985,3.0,True,True,3.761904761904762,119.0,0.3350556657848325,2594.8571428571427,0.1322816265658303,True,0.8195997893745648,True
3,119,309.0,0.0035763888888888,0,21,5,11,2,2880,23,920,1985,3.0,True,True,3.727272727272727,119.0,0.3199884259259259,2607.818181818182,0.11722016891638092,True,0.852844892421252,True
5,119,6299.0,0.0729050925925925,0,23,5,11,2,2880,23,920,1985,3.0,True,True,3.8181818181818175,119.0,0.319977904040404,2607.818181818182,0.11721052475373755,True,0.8325313761519494,True
5,119,5513.0,0.0638078703703703,0,1,6,11,3,4122,43,920,1985,3.0,True,True,3.869565217391304,119.0,0.308840076489533,2673.6521739130435,0.10064695007316317,True,0.8806857995766849,True
4,119,57537.0,0.6659375,0,17,6,11,3,4122,43,920,1985,3.0,True,True,3.875,119.0,0.3237191358024691,2734.0,0.5021842265341651,True,1.0227618910562244,False
6,119,3813.0,0.0441319444444444,0,18,6,11,3,4122,43,920,1985,3.0,True,True,3.875,119.0,0.292262249228395,2859.708333333333,0.06749231815027058,True,0.7721725468122664,False
2,119,2547.0,0.0294791666666666,0,18,6,11,3,4122,43,920,1985,3.0,True,True,3.8,119.0,0.2817509259259259,2910.2,0.052983955906678426,True,0.774145806618631,False
4,119,3875.0,0.044849537037037,0,20,6,11,3,4122,43,920,1985,3.0,True,True,3.807692307692308,119.0,0.272639334045584,2956.8076923076924,0.04013347509679891,True,0.7682806227046687,False
5,119,12668.0,0.1466203703703703,0,23,6,11,3,2880,23,21,53,2.0,True,True,3.692307692307693,119.0,0.272167913105413,2956.8076923076924,0.03970137951744539,True,0.8076804701173278,False
1,119,10180.0,0.117824074074074,0,2,7,11,4,1105,8,32,33,1.0,True,True,3.592592592592593,119.0,0.2664514746227708,2888.222222222222,0.04108224633398014,True,0.9868074028998327,False
1,119,9141.0,0.1057986111111111,0,4,7,11,4,6093,27,1,1,1.0,True,True,3.5,119.0,0.2607138723544973,3002.678571428572,0.024774977481236807,True,0.875347262123181,False
3,119,45361.0,0.5250115740740741,0,17,7,11,4,1105,8,291,605,3.0,True,True,3.2962962962962963,119.0,0.2695318930041152,2941.4814814814813,0.28852672045176875,True,1.0258252448564331,False
8,119,152.0,0.0017592592592592,0,17,7,11,4,2880,23,21,53,2.0,True,True,3.4642857142857144,119.0,0.2599685846560846,2939.285714285714,0.03021107302117095,True,0.8229305330751558,False
8,119,0.0,0.0,0,22,7,11,4,2880,23,123,564,2.0,True,True,3.8,119.0,0.2495405092592592,2935.333333333333,0.021034412059271687,True,0.8220430969081267,False
9,119,17893.0,0.2070949074074074,0,22,7,11,4,2880,23,123,564,2.0,True,True,3.655172413793104,119.0,0.2581453544061302,2937.2413793103447,0.028737270840781575,True,0.8179906874101672,False
4,119,3002.0,0.0347453703703703,0,23,7,11,4,5,4,123,564,2.0,True,True,3.806451612903226,119.0,0.2426116338112305,2840.8064516129034,0.023808065365312266,True,0.9801683939545628,False
1,119,46339.0,0.5363310185185185,0,12,8,11,5,6093,27,10,22,1.0,True,True,3.71875,119.0,0.2517903645833333,2942.4375,0.2837362448231234,True,1.0216199139157587,False
1,119,15220.0,0.1761574074074074,0,16,8,11,5,5625,18,10,22,1.0,True,True,3.636363636363636,119.0,0.2494984567901234,3023.7272727272725,0.014065310585566891,True,0.8424384182662128,False
2,119,81615.0,0.9446180555555556,0,15,9,11,6,2880,23,3,12,2.0,True,True,3.588235294117647,119.0,0.2699431508714596,3019.5,0.711214866898104,True,1.1946668801988367,True
8,119,29888.0,0.3459259259259259,0,23,9,11,6,2880,23,3,12,2.0,True,True,3.764705882352941,119.0,0.2108513752723311,3019.5,0.06681741597942718,True,0.9373244842051638,False
4,119,69339.0,0.8025347222222222,0,18,10,11,0,6093,27,21,53,2.0,True,True,3.7714285714285714,119.0,0.2277566137566137,3107.3142857142857,0.5332653483491474,True,1.0818959199788183,False
6,119,19882.0,0.2301157407407407,0,0,11,11,1,2880,23,920,1985,3.0,True,True,3.8333333333333335,119.0,0.2278221450617284,3101.0,0.0,False,0.7877535331737435,False
6,119,4021.0,0.0465393518518518,0,1,11,11,1,2880,23,21,53,2.0,True,True,3.891891891891892,119.0,0.2229226101101101,3095.027027027027,0.0,False,0.8133441560053009,False
1,119,45010.0,0.5209490740740741,0,13,11,11,1,1105,8,7,7,1.0,True,True,3.8378378378378377,119.0,0.2031418918918918,3047.054054054054,0.24561201265111887,True,0.9933139578761659,False
2,119,10119.0,0.1171180555555555,0,16,11,11,1,1105,8,7,7,1.0,True,True,3.789473684210526,119.0,0.2008781067251462,2995.9473684210525,0.001079580022673335,True,0.8102218270111039,False
4,119,28415.0,0.3288773148148148,0,0,12,11,2,2880,23,920,1985,3.0,True,True,4.096774193548387,119.0,0.2263190710872162,3026.322580645161,0.049401436552274566,True,0.8014990725978257,False
4,119,1401.0,0.0162152777777777,0,0,12,11,2,2880,23,920,1985,3.0,True,True,4.161290322580645,119.0,0.2261824223416965,3083.5806451612902,0.0,False,0.7430608456995657,False
3,119,524.0,0.0060648148148148,0,1,12,11,2,2880,23,920,1985,3.0,True,True,4.125,119.0,0.2193037471064814,3077.21875,0.0,False,0.7379858717389488,False
2,119,910.0,0.0105324074074074,0,1,12,11,2,2880,23,920,1985,3.0,True,True,3.96875,119.0,0.2190661168981481,3038.40625,0.0,False,0.7441221129348333,False
53,119,938.0,0.0108564814814814,0,1,12,11,2,2880,23,789,3078,4.0,True,True,5.454545454545454,119.0,0.212756734006734,3033.6060606060605,0.5833333333333334,True,0.8352639866166489,False
2,119,353.0,0.0040856481481481,0,1,12,11,2,2880,23,920,1985,3.0,True,True,5.352941176470588,119.0,0.2066193491285403,3029.0882352941176,0.0,False,0.7228120703658453,False
2,119,485.0,0.0056134259259259,0,1,12,11,2,2880,23,920,1985,3.0,True,True,5.257142857142857,119.0,0.2008763227513227,3024.828571428572,0.0,False,0.7200180212443719,False
3,119,2939.0,0.0340162037037037,0,2,12,11,2,2880,23,920,1985,3.0,True,True,5.194444444444445,119.0,0.1962413194444444,3020.805555555556,0.0,False,0.6950399469067435,False
8,119,60062.0,0.695162037037037,0,19,12,11,2,4122,43,789,3078,4.0,True,True,5.222222222222222,119.0,0.1959384645061728,3055.305555555556,0.42357896603706663,True,0.9072304152418762,False
6,119,1370.0,0.0158564814814814,0,19,12,11,2,2880,23,123,564,2.0,True,True,5.361111111111111,119.0,0.1948675411522633,3104.611111111112,0.0,False,0.6427062388041029,False
1,119,99261.0,1.1488541666666667,0,23,13,11,3,6093,27,789,3078,4.0,True,True,5.642857142857143,119.0,0.2548313492063492,3125.1428571428573,0.906000722187977,True,1.1801053333265448,True
6,119,58.0,0.0006712962962962,0,23,13,11,3,4122,43,789,3078,4.0,True,True,5.655172413793103,119.0,0.2460672094508301,3159.5172413793102,0.010920293721361864,True,0.7383545821329243,False
2,119,65077.0,0.7532060185185185,0,17,14,11,4,2880,23,920,1985,3.0,True,True,5.888888888888889,119.0,0.2784782235939643,3126.962962962963,0.5235013162518345,True,0.9275608518017945,False
6,119,4630.0,0.0535879629629629,0,18,14,11,4,6093,27,789,3078,4.0,True,True,5.923076923076923,119.0,0.2709895833333333,3328.3076923076924,0.033763673520568985,True,0.6930281181689533,False
8,119,1276.0,0.0147685185185185,0,18,14,11,4,2880,23,920,1985,3.0,True,True,6.0,119.0,0.2614999142661179,3311.703703703704,0.0250656210921293,True,0.6496732742776118,False
5,119,5737.0,0.0664004629629629,0,20,14,11,4,4122,43,920,1985,3.0,True,True,5.964285714285714,119.0,0.2545320767195767,3340.6428571428573,0.018679032069541825,True,0.6550363614401996,False
5,119,390.0,0.0045138888888888,0,20,14,11,4,4122,43,123,564,2.0,True,True,5.931034482758621,119.0,0.2459107598978288,3367.586206896552,0.010776894999575804,True,0.69899558205736,False
1,119,1561.0,0.0180671296296296,0,21,14,11,4,1105,8,920,1985,3.0,True,True,5.766666666666667,119.0,0.2383159722222222,3292.1666666666665,0.0038156552643025,True,0.7794211267340639,False
6,119,3357.0,0.0388541666666666,0,22,14,11,4,2880,23,789,3078,4.0,True,True,5.774193548387097,119.0,0.2318817204301075,3278.870967741936,0.0,False,0.6943636893875632,False
4,119,920.0,0.0106481481481481,0,22,14,11,4,6093,27,789,3078,4.0,True,True,5.71875,119.0,0.2249681712962963,3366.8125,0.0,False,0.7170966791039881,False
1,119,230.0,0.002662037037037,0,22,14,11,4,6093,27,789,3078,4.0,True,True,5.575757575757576,119.0,0.2182316217732884,3449.4242424242425,0.0,False,0.7136971438847515,False
5,119,4408.0,0.0510185185185185,0,23,14,11,4,2880,23,920,1985,3.0,True,True,5.419354838709677,119.0,0.2261555406212664,3578.903225806452,0.0,False,0.6261110110442158,False
7,119,4574.0,0.0529398148148148,0,0,15,11,5,2880,23,920,1985,3.0,True,True,5.46875,119.0,0.2207425491898148,3557.0625,0.0,False,0.6991322755633633,False
13,119,238166.0,2.756550925925926,0,19,17,11,0,4122,43,789,3078,4.0,True,True,6.142857142857143,119.0,0.2505266203703704,3370.6071428571427,2.572172732171302,True,1.9098700184141595,True
2,119,19872.0,0.23,0,0,18,11,1,4122,43,789,3078,4.0,True,True,6.0,119.0,0.2505224867724868,3414.964285714286,0.015003917233680978,True,0.7892500731817766,False
4,119,3012.0,0.0348611111111111,0,1,18,11,1,2880,23,920,1985,3.0,True,True,5.928571428571429,119.0,0.2501054067460317,3414.964285714286,0.014621629515187782,True,0.7062943880730725,False
3,119,1014.0,0.0117361111111111,0,1,18,11,1,6093,27,789,3078,4.0,True,True,5.827586206896552,119.0,0.241885775862069,3507.310344827586,0.0070876702311777956,True,0.7616644738077457,False
17,119,11246.0,0.130162037037037,0,4,18,11,1,3,3,920,1985,3.0,True,True,6.2,119.0,0.2381616512345679,3390.5,0.08700754087886732,True,0.816704139220479,False
25,119,71491.0,0.8274421296296296,0,0,19,11,2,2880,23,789,3078,4.0,True,True,7.285714285714286,119.0,0.2501909722222222,3553.75,0.7678539693160004,True,1.0302318181802963,False
5,119,2882.0,0.0333564814814814,0,1,19,11,2,2880,23,920,1985,3.0,True,True,7.6923076923076925,119.0,0.269457353988604,3605.576923076923,0.032359260882103814,True,0.6759559708321983,False
2,119,62218.0,0.7201157407407407,0,18,19,11,2,6093,27,912,4112,2.0,True,True,6.173913043478261,119.0,0.3335406602254429,3839.913043478261,0.5401671949797618,True,0.9441361637389686,False
9,119,15031.0,0.1739699074074074,0,22,19,11,2,2880,23,789,3078,4.0,True,True,6.227272727272728,119.0,0.3242902988215488,3827.090909090909,0.08261810822277789,True,0.650749804980586,False
14,119,3474.0,0.0402083333333333,0,23,19,11,2,4122,43,920,1985,3.0,True,True,6.565217391304348,119.0,0.3119389090177134,3839.913043478261,0.11296372298374509,True,0.6488735566326951,False
1,119,5405.0,0.0625578703703703,0,1,20,11,3,6093,27,789,3078,4.0,True,True,6.333333333333333,119.0,0.3015480324074074,3933.7916666666665,0.06177297398146439,True,0.7071262376449324,False
2,119,23726.0,0.2746064814814815,0,7,20,11,3,6093,27,291,605,3.0,True,True,6.16,119.0,0.3004703703703704,4020.16,0.0607852091993741,True,0.6596528782926688,False
41,119,43816.0,0.5071296296296296,0,20,20,11,3,2880,23,920,1985,3.0,True,True,7.5,119.0,0.3084188034188034,3976.307692307693,0.716232043199176,True,0.8001006297066919,False
1,119,374.0,0.0043287037037037,0,20,20,11,3,5625,18,123,564,2.0,True,True,7.2592592592592595,119.0,0.2971562071330589,4037.3703703703695,0.05774750942392751,True,0.6526808944384022,False
9,119,97139.0,1.1242939814814814,0,23,21,11,4,2880,23,123,564,2.0,True,True,9.411764705882351,119.0,0.4138398692810458,3847.4117647058815,1.0266555300964566,True,1.2252299220534335,True
1,119,239.0,0.0027662037037037,0,23,21,11,4,5625,18,123,564,2.0,True,True,8.944444444444445,119.0,0.3910024434156379,3946.1666666666665,0.1437652069448735,True,0.8119264856940218,True
66,119,21743.0,0.2516550925925926,0,5,22,11,5,1105,8,444,2898,3.0,True,True,12.647058823529411,119.0,0.4226906318082788,3904.470588235294,0.954777589546886,True,1.0994509402785704,True
2,119,68856.0,0.7969444444444445,0,0,23,11,6,6093,27,920,1985,3.0,True,True,12.055555555555555,119.0,0.4434825102880658,4026.055555555556,0.7267633660756595,True,1.2350256512028546,True
3,119,126115.0,1.459664351851852,0,11,24,11,0,2880,23,912,4112,2.0,True,True,11.578947368421051,119.0,0.4969657651072124,3965.7368421052633,1.445444191304472,True,1.5158053828226137,True
2,119,11011.0,0.1274421296296296,0,14,24,11,0,2880,23,912,4112,2.0,True,True,11.1,119.0,0.4784895833333333,3911.45,0.2239542761767312,True,0.8650077518613233,True
15,119,11428.0,0.1322685185185185,0,17,24,11,0,2880,23,912,4112,2.0,True,True,11.285714285714286,119.0,0.4620028659611993,3862.3333333333335,0.2643984162487784,True,0.8881245032344757,True
1,119,29968.0,0.3468518518518518,0,2,25,11,1,6093,27,920,1985,3.0,True,True,12.0,119.0,0.3897646604938272,3888.055555555556,0.2167267941443808,True,0.933448068018496,True
3,119,65.0,0.0007523148148148,0,2,25,11,1,6093,27,920,1985,3.0,True,True,11.526315789473683,119.0,0.3692903265107212,4004.105263157895,0.12386428839505588,True,0.8447674020280842,False
2,119,804.0,0.0093055555555555,0,2,25,11,1,4122,43,920,1985,3.0,True,True,11.05,119.0,0.351291087962963,4010.0,0.10736652441071776,True,0.8242066116590027,False
3,119,32.0,0.0003703703703703,0,2,25,11,1,6093,27,920,1985,3.0,True,True,10.666666666666666,119.0,0.3345805776014109,4109.190476190476,0.09204998447647376,True,0.7988861907794058,False
2,119,72470.0,0.8387731481481482,0,22,25,11,1,4122,43,920,1985,3.0,True,True,9.952380952380953,119.0,0.3683239638447971,4305.333333333333,0.693263188698979,True,1.0710666438477559,True
7,119,3101.0,0.0358912037037037,0,23,25,11,1,2880,23,920,1985,3.0,True,True,9.818181818181818,119.0,0.3532133838383838,4240.545454545455,0.10912846470483699,True,0.7367538368444442,False
3,119,12095.0,0.1399884259259259,0,2,26,11,2,6093,27,920,1985,3.0,True,True,9.0,119.0,0.3357087742504409,4458.333333333333,0.09308406833475652,True,0.7448823500962005,False
3,119,854.0,0.0098842592592592,0,2,26,11,2,2880,23,920,1985,3.0,True,True,8.727272727272727,119.0,0.320898569023569,4386.590909090909,0.07950931239470732,True,0.7423413538817921,False
7,119,53509.0,0.6193171296296296,0,17,26,11,2,2880,23,920,1985,3.0,True,True,8.652173913043478,119.0,0.3338732890499195,4321.086956521739,0.43750142809067116,True,0.8363724761375759,False
1,119,14263.0,0.1650810185185185,0,21,26,11,2,6093,27,3,3,1.0,True,True,8.608695652173912,119.0,0.309741344605475,4321.086956521739,0.06928281005231046,True,0.7422900783710292,False
1,119,36488.0,0.4223148148148148,0,7,27,11,3,6093,27,649,861,2.0,True,True,8.333333333333334,119.0,0.3461728395061729,4399.190476190476,0.2475275883576722,True,0.8160713903021696,False
4,119,383325.0,4.436631944444445,0,18,1,12,0,6093,27,912,4112,2.0,True,True,3.083333333333333,119.0,0.5854301697530865,4961.25,4.567645139119024,True,3.0849985337797032,True
2,119,2834.0,0.0328009259259259,0,19,1,12,0,6093,27,912,4112,2.0,True,True,3.0,119.0,0.542920227920228,5048.307692307692,0.2830101948442324,True,1.121846075275191,True
5,119,15154.0,0.1753935185185185,0,23,1,12,0,6093,27,789,3078,4.0,True,True,3.142857142857143,119.0,0.5166683201058202,5122.928571428572,0.25894818921485296,True,1.0819922305378866,True
1,119,478.0,0.0055324074074074,0,23,1,12,0,2880,23,789,3078,4.0,True,True,3.0,119.0,0.4825925925925926,4973.4,0.22771501739948943,True,1.0554991479585283,True
4,119,2331.0,0.0269791666666666,0,0,2,12,1,6093,27,789,3078,4.0,True,True,3.0625,119.0,0.4541167534722223,5043.375,0.20161459810578755,True,1.0589330660042637,True
11,119,9371.0,0.1084606481481481,0,2,2,12,1,2880,23,123,564,2.0,True,True,3.923076923076923,119.0,0.5397729700854701,4705.615384615385,0.2801254774258857,True,0.9798518122467548,True
4,119,34332.0,0.3973611111111111,0,12,2,12,1,2880,23,912,4112,2.0,True,True,3.928571428571429,119.0,0.5296006944444446,4575.214285714285,0.39016270178151835,True,1.054895893673463,True
6,119,32852.0,0.3802314814814815,0,21,2,12,1,2880,23,789,3078,4.0,True,True,4.066666666666666,119.0,0.5196427469135804,4462.2,0.3635366903529552,True,1.0097366670769419,True
9,119,13687.0,0.1584143518518518,0,1,3,12,2,2880,23,920,1985,3.0,True,True,4.357142857142857,119.0,0.5055993716931217,4486.5,0.2488025990009682,True,0.8811026368375253,True
6,119,7502.0,0.0868287037037037,0,3,3,12,2,2880,23,123,564,2.0,True,True,4.6923076923076925,119.0,0.5396420940170941,4362.923076923077,0.2800055188797763,True,0.8836899834297358,True
1,119,13549.0,0.1568171296296296,0,7,3,12,2,375,39,912,4112,2.0,True,True,4.428571428571429,119.0,0.5122974537037038,4078.071428571429,0.25494193516594654,True,1.0037829817893,True
2,119,10995.0,0.1272569444444444,0,10,3,12,2,375,39,912,4112,2.0,True,True,4.266666666666667,119.0,0.4866280864197531,3831.2,0.23141387524528645,True,0.9780478225643097,True
1,119,54.0,0.000625,0,10,3,12,2,375,39,912,4112,2.0,True,True,4.0625,119.0,0.4562528935185186,3615.1875,0.20357254395042879,True,1.037803908926343,True
2,119,15431.0,0.178599537037037,0,14,3,12,2,1105,8,912,4112,2.0,True,True,3.941176470588236,119.0,0.4399203431372549,3467.529411764706,0.18860243503512916,True,0.9760357737930205,True
4,119,18282.0,0.2115972222222222,0,19,3,12,2,375,39,920,1985,3.0,True,True,3.764705882352941,119.0,0.4159368191721133,3320.176470588235,0.16661958743633978,True,0.9514211342716509,True
2,119,1991.0,0.0230439814814814,0,19,3,12,2,6093,27,123,564,2.0,True,True,3.6666666666666665,119.0,0.3941094393004116,3474.222222222222,0.14661302101607987,True,0.8492443821106227,True
2,119,49898.0,0.5775231481481482,0,9,4,12,3,375,39,912,4112,2.0,True,True,3.882352941176471,119.0,0.4167116013071896,2983.823529411765,0.4729847741648964,True,1.2518859931949302,True
1,119,591.0,0.0068402777777777,0,10,4,12,3,205,55,912,4112,2.0,True,True,3.7222222222222223,119.0,0.3939409722222223,2829.4444444444443,0.16361045121098136,True,1.154140942819782,True
1,119,0.0,0.0,0,10,4,12,3,5625,18,552,1452,2.0,True,True,3.5789473684210527,119.0,0.3732072368421053,2976.5789473684213,0.13040363791218837,True,0.829726204088731,False
2,119,5730.0,0.0663194444444444,0,11,4,12,3,1105,8,912,4112,2.0,True,True,3.5,119.0,0.3578628472222223,2883.0,0.12537228638782333,True,1.015130393471698,False
6,119,2389.0,0.0276504629629629,0,12,4,12,3,205,55,912,4112,2.0,True,True,3.619047619047619,119.0,0.3421384479717814,2755.4761904761904,0.12326926903461216,True,1.0949746585735378,False
3,119,414.0,0.0047916666666666,0,12,4,12,3,205,55,912,4112,2.0,True,True,3.590909090909091,119.0,0.3268045033670034,2639.5454545454545,0.1204050740161206,True,1.114985736423465,True
1,119,65.0,0.0007523148148148,0,12,4,12,3,6093,27,912,4112,2.0,True,True,3.4782608695652173,119.0,0.3126283212560387,2789.695652173913,0.09291769063678629,True,0.9314511443125324,False
1,119,3526.0,0.0408101851851851,0,13,4,12,3,375,39,912,4112,2.0,True,True,3.375,119.0,0.3013025655864198,2689.083333333333,0.09224866373685682,True,1.0089130986390191,True
28,119,2320.0,0.0268518518518518,0,14,4,12,3,1105,8,552,1452,2.0,True,True,4.36,119.0,0.2903245370370371,2625.72,0.3244138824324871,True,0.873767806144774,True
